0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,4.8812138477819097e-4,4.734007556069342e-4,4.4709143614082766e-4,4.200345569172681e-4,3.9816448432033026e-4,0.00866004007337977,0.008490080550944938,0.00823388109462052,0.007908165179565451,0.007459904737944676,0.039942252531346596,0.03724637645807313,0.03640763576015727,0.03489928063957245
0,0,0,0,0,4.734007556069342e-4,4.4709143614082766e-4,4.200345569172681e-4,3.9816448432033026e-4,3.7679417220350223e-4,0.008490080550944938,0.00823388109462052,0.007908165179565451,0.007459904737944676,0.00686334632485452,0.03724637645807313,0.03640763576015727,0.03489928063957245
0,0,0,0,0,0,4.4709143614082766e-4,4.200345569172681e-4,3.9816448432033026e-4,3.7679417220350223e-4,3.5723407523794267e-4,0.00823388109462052,0.007908165179565451,0.007459904737944676,0.00686334632485452,0.006345433261516511,0.03640763576015727,0.03489928063957245
0,0,0,0,0,0,0,4.200345569172681e-4,3.9816448432033026e-4,3.7679417220350223e-4,3.5723407523794267e-4,3.391288128575198e-4,0.007908165179565451,0.007459904737944676,0.00686334632485452,0.006345433261516511,0.005929354606144617,0.03489928063957245
0,0,0,0,0,0,0,0,3.9816448432033026e-4,3.7679417220350223e-4,3.5723407523794267e-4,3.391288128575198e-4,3.180564977701063e-4,0.007459904737944676,0.00686334632485452,0.006345433261516511,0.005929354606144617,0.005565351818482543
0,0,0,0,0,0,0,0,0,3.7679417220350223e-4,3.5723407523794267e-4,3.391288128575198e-4,3.180564977701063e-4,2.945331391387369e-4,0.00686334632485452,0.006345433261516511,0.005929354606144617,0.005565351818482543
0,0,0,0,0,0,0,0,0,0,3.5723407523794267e-4,3.391288128575198e-4,3.180564977701063e-4,2.945331391387369e-4,2.7060467849732373e-4,0.006345433261516511,0.005929354606144617,0.005565351818482543
0,0,0,0,0,0,0,0,0,0,0,3.391288128575198e-4,3.180564977701063e-4,2.945331391387369e-4,2.7060467849732373e-4,2.484307721455902e-4,0.005929354606144617,0.005565351818482543
0,0,0,0,0,0,0,0,0,0,0,0,3.180564977701063e-4,2.945331391387369e-4,2.7060467849732373e-4,2.484307721455902e-4,2.30188402593931e-4,0.005565351818482543
0,0,0,0,0,0,0,0,0,0,0,0,0,2.945331391387369e-4,2.7060467849732373e-4,2.484307721455902e-4,2.30188402593931e-4,2.1367687019826224e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7060467849732373e-4,2.484307721455902e-4,2.30188402593931e-4,2.1367687019826224e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484307721455902e-4,2.30188402593931e-4,2.1367687019826224e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30188402593931e-4,2.1367687019826224e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1367687019826224e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
