0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,0,0.0010475785662528497,9.4962834416482e-4,9.578649626426606e-4,9.427884287175795e-4,8.814688749000318e-4,0.012505039110745164,0.012086561753221647,0.011880729377599238,0.011400560056115642,0.010788132665096883,0.0502713175290556,0.04881953082645618,0.04636877718504514
0,0,0,0,0,0,9.4962834416482e-4,9.578649626426606e-4,9.427884287175795e-4,8.814688749000318e-4,8.586857569940062e-4,0.012086561753221647,0.011880729377599238,0.011400560056115642,0.010788132665096883,0.010284796214677698,0.04881953082645618,0.04636877718504514
0,0,0,0,0,0,0,9.578649626426606e-4,9.427884287175795e-4,8.814688749000318e-4,8.586857569940062e-4,8.095894676882715e-4,0.011880729377599238,0.011400560056115642,0.010788132665096883,0.010284796214677698,0.009906303626718172,0.04636877718504514
0,0,0,0,0,0,0,0,9.427884287175795e-4,8.814688749000318e-4,8.586857569940062e-4,8.095894676882715e-4,7.332664967163713e-4,0.011400560056115642,0.010788132665096883,0.010284796214677698,0.009906303626718172,0.009311722404669936
0,0,0,0,0,0,0,0,0,8.814688749000318e-4,8.586857569940062e-4,8.095894676882715e-4,7.332664967163713e-4,6.906815507318726e-4,0.010788132665096883,0.010284796214677698,0.009906303626718172,0.009311722404669936
0,0,0,0,0,0,0,0,0,0,8.586857569940062e-4,8.095894676882715e-4,7.332664967163713e-4,6.906815507318726e-4,6.479959487251022e-4,0.010284796214677698,0.009906303626718172,0.009311722404669936
0,0,0,0,0,0,0,0,0,0,0,8.095894676882715e-4,7.332664967163713e-4,6.906815507318726e-4,6.479959487251022e-4,6.084784662519168e-4,0.009906303626718172,0.009311722404669936
0,0,0,0,0,0,0,0,0,0,0,0,7.332664967163713e-4,6.906815507318726e-4,6.479959487251022e-4,6.084784662519168e-4,5.196598269812802e-4,0.009311722404669936
0,0,0,0,0,0,0,0,0,0,0,0,0,6.906815507318726e-4,6.479959487251022e-4,6.084784662519168e-4,5.196598269812802e-4,5.090996515371698e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.479959487251022e-4,6.084784662519168e-4,5.196598269812802e-4,5.090996515371698e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.084784662519168e-4,5.196598269812802e-4,5.090996515371698e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.196598269812802e-4,5.090996515371698e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.090996515371698e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
